Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
229.1642,S,229.1642,0.08053637,0,1.33,0,0,40.38145,0.3017702,0,0,0,0,0.127473279145541,0.127473279145541,0,-87.38046,-87.38046,-22.78251,0,-0.07063381,12158.4,4435.303
229.2642,S,229.2642,0.08052205,0,1.33,0,0,40.38145,0.3017699,0,0,0,0,0.127410858499147,0.127410858499147,0,-87.36772,-87.36772,-22.78251,0,-0.07063381,12149.67,4433.024
229.3642,S,229.3642,0.08050773,0,1.33,0,0,40.38145,0.3017698,0,0,0,0,0.127374311567735,0.127374311567735,0,-87.35498,-87.35498,-22.78251,0,-0.07063381,12140.93,4430.746
229.4642,S,229.4642,0.0804934,0,1.33,0,0,40.38145,0.3017697,0,0,0,0,0.127333655752764,0.127333655752764,0,-87.34225,-87.34225,-22.78251,0,-0.07063381,12132.2,4428.468
229.5643,S,229.5643,0.08047909,0,1.33,0,0,40.38145,0.3017694,0,0,0,0,0.127273704707953,0.127273704707953,0,-87.32952,-87.32952,-22.78251,0,-0.07063381,12123.46,4426.189
229.6643,S,229.6643,0.08046478,0,1.33,0,0,40.38145,0.3017693,0,0,0,0,0.12723223054769,0.12723223054769,0,-87.3168,-87.3168,-22.78251,0,-0.07063381,12114.73,4423.911
229.7643,S,229.7643,0.08045048,0,1.33,0,0,40.38145,0.3017692,0,0,0,0,0.127194042484803,0.127194042484803,0,-87.30408,-87.30408,-22.78251,0,-0.07063381,12106,4421.633
229.8643,S,229.8643,0.08043618,0,1.33,0,0,40.38145,0.301769,0,0,0,0,0.127151754620165,0.127151754620165,0,-87.29136,-87.29136,-22.78251,0,-0.07063381,12097.27,4419.354
229.9643,S,229.9643,0.08042188,0,1.33,0,0,40.38145,0.3017689,0,0,0,0,0.127105368148847,0.127105368148847,0,-87.27865,-87.27865,-22.78251,0,-0.07063381,12088.54,4417.076
230.0643,S,230.0643,0.0804076,0,1.33,0,0,40.38145,0.3017689,0,0,0,0,0.127062276725212,0.127062276725212,0,-87.26595,-87.26595,-22.78251,0,-0.07063381,12079.82,4414.798
230.1643,S,230.1643,0.08039333,0,1.33,0,0,40.38145,0.3017685,0,0,0,0,0.126999949539872,0.126999949539872,0,-87.25325,-87.25325,-22.78251,0,-0.07063381,12071.09,4412.52
230.2643,S,230.2643,0.08037904,0,1.33,0,0,40.38145,0.3017683,0,0,0,0,0.126956073397018,0.126956073397018,0,-87.24055,-87.24055,-22.78251,0,-0.07063381,12062.37,4410.241
230.3643,S,230.3643,0.08036477,0,1.33,0,0,40.38145,0.3017682,0,0,0,0,0.126908107707891,0.126908107707891,0,-87.22786,-87.22786,-22.78251,0,-0.07063381,12053.64,4407.963
230.4643,S,230.4643,0.08035051,0,1.33,0,0,40.38145,0.3017682,0,0,0,0,0.12688596595865,0.12688596595865,0,-87.21517,-87.21517,-22.78251,0,-0.07063381,12044.92,4405.685
230.5643,S,230.5643,0.08033627,0,1.33,0,0,40.38145,0.3017681,0,0,0,0,0.126837217084272,0.126837217084272,0,-87.20249,-87.20249,-22.78251,0,-0.07063381,12036.2,4403.406
230.6643,S,230.6643,0.080322,0,1.33,0,0,40.38145,0.3017679,0,0,0,0,0.126791783268494,0.126791783268494,0,-87.18981,-87.18981,-22.78251,0,-0.07063381,12027.48,4401.128
230.7643,S,230.7643,0.08030776,0,1.33,0,0,40.38145,0.3017677,0,0,0,0,0.126742268951098,0.126742268951098,0,-87.17714,-87.17714,-22.78251,0,-0.07063381,12018.77,4398.85
230.8643,S,230.8643,0.08029352,0,1.33,0,0,40.38145,0.3017675,0,0,0,0,0.126696076351827,0.126696076351827,0,-87.16447,-87.16447,-22.78251,0,-0.07063381,12010.05,4396.571
230.9643,S,230.9643,0.08027928,0,1.33,0,0,40.38145,0.3017673,0,0,0,0,0.126645807765975,0.126645807765975,0,-87.1518,-87.1518,-22.78251,0,-0.07063381,12001.33,4394.293
231.0643,S,231.0643,0.08026505,0,1.33,0,0,40.38145,0.3017671,0,0,0,0,0.126591464379274,0.126591464379274,0,-87.13914,-87.13914,-22.78251,0,-0.07063381,11992.62,4392.015
231.1644,S,231.1644,0.08025082,0,1.33,0,0,40.38145,0.3017668,0,0,0,0,0.126540451619654,0.126540451619654,0,-87.12648,-87.12648,-22.78251,0,-0.07063381,11983.91,4389.736
231.2644,S,231.2644,0.0802366,0,1.33,0,0,40.38145,0.3017668,0,0,0,0,0.126507831814045,0.126507831814045,0,-87.11383,-87.11383,-22.78251,0,-0.07063381,11975.2,4387.458
231.3644,S,231.3644,0.08022239,0,1.33,0,0,40.38145,0.3017666,0,0,0,0,0.126456079513801,0.126456079513801,0,-87.10119,-87.10119,-22.78251,0,-0.07063381,11966.49,4385.18
231.4644,S,231.4644,0.08020818,0,1.33,0,0,40.38145,0.3017664,0,0,0,0,0.126407668883843,0.126407668883843,0,-87.08855,-87.08855,-22.78251,0,-0.07063381,11957.78,4382.901
231.5644,S,231.5644,0.08019398,0,1.33,0,0,40.38145,0.3017664,0,0,0,0,0.12637763947879,0.12637763947879,0,-87.07591,-87.07591,-22.78251,0,-0.07063381,11949.07,4380.623
231.6644,S,231.6644,0.08017978,0,1.33,0,0,40.38145,0.3017662,0,0,0,0,0.126321098581535,0.126321098581535,0,-87.06328,-87.06328,-22.78251,0,-0.07063381,11940.36,4378.345
231.7644,S,231.7644,0.08016559,0,1.33,0,0,40.38145,0.3017661,0,0,0,0,0.12629033891541,0.12629033891541,0,-87.05065,-87.05065,-22.78251,0,-0.07063381,11931.66,4376.066
231.8644,S,231.8644,0.08015139,0,1.33,0,0,40.38145,0.3017658,0,0,0,0,0.126233085283552,0.126233085283552,0,-87.03802,-87.03802,-22.78251,0,-0.07063381,11922.95,4373.788
231.9644,S,231.9644,0.08013722,0,1.33,0,0,40.38145,0.3017657,0,0,0,0,0.126194193695724,0.126194193695724,0,-87.0254,-87.0254,-22.78251,0,-0.07063381,11914.25,4371.51
232.0644,S,232.0644,0.08012304,0,1.33,0,0,40.38145,0.3017655,0,0,0,0,0.126136237397105,0.126136237397105,0,-87.01279,-87.01279,-22.78251,0,-0.07063381,11905.55,4369.231
232.1644,S,232.1644,0.08010888,0,1.33,0,0,40.38145,0.3017655,0,0,0,0,0.126104049588477,0.126104049588477,0,-87.00018,-87.00018,-22.78251,0,-0.07063381,11896.85,4366.953
232.2644,S,232.2644,0.08009472,0,1.33,0,0,40.38145,0.3017652,0,0,0,0,0.126045402817084,0.126045402817084,0,-86.98758,-86.98758,-22.78251,0,-0.07063381,11888.15,4364.675
232.3644,S,232.3644,0.08010873,0,1.33,0,0,40.38145,0.2991135,0,0,0,0,-0.179947388499443,-0.179947388499443,0,-87.00558,-87.00558,-22.78251,0,-0.07063381,11879.45,4362.396
232.4644,S,232.4644,0.08012047,0,1.33,0,0,40.38145,0.2993287,0,0,0,0,-0.155167283677866,-0.155167283677866,0,-87.0211,-87.0211,-22.78251,0,-0.07063381,11870.75,4360.118
232.5644,S,232.5644,0.08013008,0,1.33,0,0,40.38145,0.299528,0,0,0,0,-0.132198900283107,-0.132198900283107,0,-87.03432,-87.03432,-22.78251,0,-0.07063381,11862.05,4357.84
232.6644,S,232.6644,0.08013773,0,1.33,0,0,40.38145,0.299713,0,0,0,0,-0.110890320703923,-0.110890320703923,0,-87.0454,-87.0454,-22.78251,0,-0.07063381,11853.34,4355.562
232.7645,S,232.7645,0.08014356,0,1.33,0,0,40.38145,0.2998843,0,0,0,0,-0.0911711811031068,-0.0911711811031068,0,-87.05452,-87.05452,-22.78251,0,-0.07063381,11844.64,4353.283
232.8645,S,232.8645,0.08014772,0,1.33,0,0,40.38145,0.3000432,0,0,0,0,-0.0728663736284645,-0.0728663736284645,0,-87.06181,-87.06181,-22.78251,0,-0.07063381,11835.93,4351.005
232.9645,S,232.9645,0.08015031,0,1.33,0,0,40.38145,0.3001904,0,0,0,0,-0.0559269688384845,-0.0559269688384845,0,-87.06741,-87.06741,-22.78251,0,-0.07063381,11827.22,4348.727
233.0645,S,233.0645,0.08015145,0,1.33,0,0,40.38145,0.3003268,0,0,0,0,-0.0402067030639088,-0.0402067030639088,0,-87.07143,-87.07143,-22.78251,0,-0.07063381,11818.52,4346.448
233.1645,S,233.1645,0.08015124,0,1.33,0,0,40.38145,0.3004532,0,0,0,0,-0.0256484690016876,-0.0256484690016876,0,-87.07399,-87.07399,-22.78251,0,-0.07063381,11809.81,4344.17
233.2645,S,233.2645,0.08014981,0,1.33,0,0,40.38145,0.3005702,0,0,0,0,-0.0121875927319266,-0.0121875927319266,0,-87.07521,-87.07521,-22.78251,0,-0.07063381,11801.1,4341.892
233.3645,S,233.3645,0.08014723,0,1.33,0,0,40.38145,0.3006787,0,0,0,0,0.000308103211033028,0.000308103211033028,0,-87.07518,-87.07518,-22.78251,0,-0.07063381,11792.39,4339.613
233.4645,S,233.4645,0.08014356,0,1.33,0,0,40.38145,0.3007792,0,0,0,0,0.0118815206414027,0.0118815206414027,0,-87.07399,-87.07399,-22.78251,0,-0.07063381,11783.69,4337.335
233.5645,S,233.5645,0.08013894,0,1.33,0,0,40.38145,0.3008721,0,0,0,0,0.0225756977425036,0.0225756977425036,0,-87.07173,-87.07173,-22.78251,0,-0.07063381,11774.98,4335.057
233.6645,S,233.6645,0.08013339,0,1.33,0,0,40.38145,0.3009584,0,0,0,0,0.0325011109858124,0.0325011109858124,0,-87.06848,-87.06848,-22.78251,0,-0.07063381,11766.27,4332.778
233.7645,S,233.7645,0.080127,0,1.33,0,0,40.38145,0.3010384,0,0,0,0,0.0416936556355552,0.0416936556355552,0,-87.06432,-87.06432,-22.78251,0,-0.07063381,11757.57,4330.5
233.8645,S,233.8645,0.08011983,0,1.33,0,0,40.38145,0.3011122,0,0,0,0,0.0501893355941903,0.0501893355941903,0,-87.0593,-87.0593,-22.78251,0,-0.07063381,11748.86,4328.222
233.9645,S,233.9645,0.08011192,0,1.33,0,0,40.38145,0.3011807,0,0,0,0,0.058069361137278,0.058069361137278,0,-87.0535,-87.0535,-22.78251,0,-0.07063381,11740.16,4325.943
234.0645,S,234.0645,0.08010335,0,1.33,0,0,40.38145,0.3012439,0,0,0,0,0.065347476085357,0.065347476085357,0,-87.04696,-87.04696,-22.78251,0,-0.07063381,11731.45,4323.665
234.1645,S,234.1645,0.08009416,0,1.33,0,0,40.38145,0.3013027,0,0,0,0,0.0720976252164078,0.0720976252164078,0,-87.03975,-87.03975,-22.78251,0,-0.07063381,11722.75,4321.387
234.2645,S,234.2645,0.0800844,0,1.33,0,0,40.38145,0.3013569,0,0,0,0,0.0783263053878898,0.0783263053878898,0,-87.03191,-87.03191,-22.78251,0,-0.07063381,11714.04,4319.108
234.3645,S,234.3645,0.08007412,0,1.33,0,0,40.38145,0.3014073,0,0,0,0,0.0841075603149904,0.0841075603149904,0,-87.02351,-87.02351,-22.78251,0,-0.07063381,11705.34,4316.83
234.4646,S,234.4646,0.08006334,0,1.33,0,0,40.38145,0.3014538,0,0,0,0,0.0894480201775849,0.0894480201775849,0,-87.01457,-87.01457,-22.78251,0,-0.07063381,11696.64,4314.552
234.5646,S,234.5646,0.08005209,0,1.33,0,0,40.38145,0.3014967,0,0,0,0,0.0943845921996953,0.0943845921996953,0,-87.00513,-87.00513,-22.78251,0,-0.07063381,11687.94,4312.273
234.6646,S,234.6646,0.08004044,0,1.33,0,0,40.38145,0.3015365,0,0,0,0,0.0989466071146836,0.0989466071146836,0,-86.99523,-86.99523,-22.78251,0,-0.07063381,11679.24,4309.995
234.7646,S,234.7646,0.08002839,0,1.33,0,0,40.38145,0.3015735,0,0,0,0,0.103185827922395,0.103185827922395,0,-86.98492,-86.98492,-22.78251,0,-0.07063381,11670.54,4307.717
234.8646,S,234.8646,0.08001599,0,1.33,0,0,40.38145,0.3016075,0,0,0,0,0.107094273582547,0.107094273582547,0,-86.97421,-86.97421,-22.78251,0,-0.07063381,11661.85,4305.438
234.9646,S,234.9646,0.08000327,0,1.33,0,0,40.38145,0.3016391,0,0,0,0,0.110701541324246,0.110701541324246,0,-86.96314,-86.96314,-22.78251,0,-0.07063381,11653.15,4303.16
235.0646,S,235.0646,0.07999022,0,1.33,0,0,40.38145,0.3016682,0,0,0,0,0.114037088741732,0.114037088741732,0,-86.95174,-86.95174,-22.78251,0,-0.07063381,11644.45,4300.882
235.1646,S,235.1646,0.07997691,0,1.33,0,0,40.38145,0.3016952,0,0,0,0,0.117122986345862,0.117122986345862,0,-86.94003,-86.94003,-22.78251,0,-0.07063381,11635.76,4298.604
235.2646,S,235.2646,0.07996333,0,1.33,0,0,40.38145,0.3017201,0,0,0,0,0.119973908068403,0.119973908068403,0,-86.92803,-86.92803,-22.78251,0,-0.07063381,11627.07,4296.325
235.3646,S,235.3646,0.07994951,0,1.33,0,0,40.38145,0.3017429,0,0,0,0,0.122582182801395,0.122582182801395,0,-86.91577,-86.91577,-22.78251,0,-0.07063381,11618.38,4294.047
235.4646,S,235.4646,0.07993545,0,1.33,0,0,40.38145,0.3017642,0,0,0,0,0.125014667499194,0.125014667499194,0,-86.90327,-86.90327,-22.78251,0,-0.07063381,11609.69,4291.769
235.5646,S,235.5646,0.07992121,0,1.33,0,0,40.38145,0.3017837,0,0,0,0,0.127241371796934,0.127241371796934,0,-86.89054,-86.89054,-22.78251,0,-0.07063381,11601,4289.49
235.6646,S,235.6646,0.07990678,0,1.33,0,0,40.38145,0.3018019,0,0,0,0,0.129314312026942,0.129314312026942,0,-86.87761,-86.87761,-22.78251,0,-0.07063381,11592.31,4287.212
235.7646,S,235.7646,0.07989216,0,1.33,0,0,40.38145,0.3018187,0,0,0,0,0.131233310230087,0.131233310230087,0,-86.86449,-86.86449,-22.78251,0,-0.07063381,11583.62,4284.934
235.8646,S,235.8646,0.07987739,0,1.33,0,0,40.38145,0.3018341,0,0,0,0,0.132983375826676,0.132983375826676,0,-86.85119,-86.85119,-22.78251,0,-0.07063381,11574.94,4282.655
235.9646,S,235.9646,0.07986248,0,1.33,0,0,40.38145,0.3018483,0,0,0,0,0.134594195816028,0.134594195816028,0,-86.83773,-86.83773,-22.78251,0,-0.07063381,11566.25,4280.377
236.0647,S,236.0647,0.07984743,0,1.33,0,0,40.38145,0.3018616,0,0,0,0,0.13610286949973,0.13610286949973,0,-86.82412,-86.82412,-22.78251,0,-0.07063381,11557.57,4278.099
236.1647,S,236.1647,0.07983223,0,1.33,0,0,40.38145,0.3018737,0,0,0,0,0.137472124258352,0.137472124258352,0,-86.81037,-86.81037,-22.78251,0,-0.07063381,11548.89,4275.82
236.2647,S,236.2647,0.07981695,0,1.33,0,0,40.38145,0.3018849,0,0,0,0,0.138731651814695,0.138731651814695,0,-86.7965,-86.7965,-22.78251,0,-0.07063381,11540.21,4273.542
236.3647,S,236.3647,0.07980154,0,1.33,0,0,40.38145,0.3018952,0,0,0,0,0.139896265738265,0.139896265738265,0,-86.78251,-86.78251,-22.78251,0,-0.07063381,11531.53,4271.264
236.4647,S,236.4647,0.07978605,0,1.33,0,0,40.38145,0.3019046,0,0,0,0,0.140965915135212,0.140965915135212,0,-86.76841,-86.76841,-22.78251,0,-0.07063381,11522.85,4268.985
236.5647,S,236.5647,0.07977046,0,1.33,0,0,40.38145,0.3019134,0,0,0,0,0.14194798930474,0.14194798930474,0,-86.75421,-86.75421,-22.78251,0,-0.07063381,11514.18,4266.707
236.6647,S,236.6647,0.07975479,0,1.33,0,0,40.38145,0.3019212,0,0,0,0,0.142827612004403,0.142827612004403,0,-86.73993,-86.73993,-22.78251,0,-0.07063381,11505.5,4264.429
236.7647,S,236.7647,0.07973905,0,1.33,0,0,40.38145,0.3019289,0,0,0,0,0.143686442448974,0.143686442448974,0,-86.72556,-86.72556,-22.78251,0,-0.07063381,11496.83,4262.15
236.8647,S,236.8647,0.07972325,0,1.33,0,0,40.38145,0.3019356,0,0,0,0,0.144427932218804,0.144427932218804,0,-86.71112,-86.71112,-22.78251,0,-0.07063381,11488.16,4259.872
236.9647,S,236.9647,0.07970738,0,1.33,0,0,40.38145,0.3019417,0,0,0,0,0.14511147937619,0.14511147937619,0,-86.69661,-86.69661,-22.78251,0,-0.07063381,11479.49,4257.594
237.0647,S,237.0647,0.07969145,0,1.33,0,0,40.38145,0.3019476,0,0,0,0,0.14575929848619,0.14575929848619,0,-86.68204,-86.68204,-22.78251,0,-0.07063381,11470.82,4255.315
237.1647,S,237.1647,0.07967547,0,1.33,0,0,40.38145,0.3019527,0,0,0,0,0.146334318626401,0.146334318626401,0,-86.6674,-86.6674,-22.78251,0,-0.07063381,11462.16,4253.037
237.2647,S,237.2647,0.07965944,0,1.33,0,0,40.38145,0.3019574,0,0,0,0,0.1468513166771,0.1468513166771,0,-86.65271,-86.65271,-22.78251,0,-0.07063381,11453.49,4250.759
237.3647,S,237.3647,0.07964337,0,1.33,0,0,40.38145,0.301962,0,0,0,0,0.147347387124348,0.147347387124348,0,-86.63798,-86.63798,-22.78251,0,-0.07063381,11444.83,4248.48
237.4647,S,237.4647,0.07962727,0,1.33,0,0,40.38145,0.3019658,0,0,0,0,0.147763304789137,0.147763304789137,0,-86.6232,-86.6232,-22.78251,0,-0.07063381,11436.17,4246.202
237.5647,S,237.5647,0.07961112,0,1.33,0,0,40.38145,0.3019695,0,0,0,0,0.148158260271984,0.148158260271984,0,-86.60838,-86.60838,-22.78251,0,-0.07063381,11427.5,4243.924
237.6647,S,237.6647,0.07959495,0,1.33,0,0,40.38145,0.301973,0,0,0,0,0.148539667401622,0.148539667401622,0,-86.59353,-86.59353,-22.78251,0,-0.07063381,11418.84,4241.646
237.7648,S,237.7648,0.07957874,0,1.33,0,0,40.38145,0.3019759,0,0,0,0,0.148848377616112,0.148848377616112,0,-86.57864,-86.57864,-22.78251,0,-0.07063381,11410.19,4239.367
237.8648,S,237.8648,0.07956252,0,1.33,0,0,40.38145,0.3019787,0,0,0,0,0.149143513520116,0.149143513520116,0,-86.56373,-86.56373,-22.78251,0,-0.07063381,11401.53,4237.089
237.9648,S,237.9648,0.07954627,0,1.33,0,0,40.38145,0.3019813,0,0,0,0,0.149417782306614,0.149417782306614,0,-86.54879,-86.54879,-22.78251,0,-0.07063381,11392.88,4234.811
238.0648,S,238.0648,0.07953,0,1.33,0,0,40.38145,0.3019835,0,0,0,0,0.149641551017886,0.149641551017886,0,-86.53383,-86.53383,-22.78251,0,-0.07063381,11384.22,4232.532
238.1648,S,238.1648,0.07951371,0,1.33,0,0,40.38145,0.3019856,0,0,0,0,0.14986661176394,0.14986661176394,0,-86.51884,-86.51884,-22.78251,0,-0.07063381,11375.57,4230.254
238.2648,S,238.2648,0.0794974,0,1.33,0,0,40.38145,0.3019874,0,0,0,0,0.150041170286272,0.150041170286272,0,-86.50383,-86.50383,-22.78251,0,-0.07063381,11366.92,4227.976
238.3648,S,238.3648,0.07948108,0,1.33,0,0,40.38145,0.301989,0,0,0,0,0.150194847465343,0.150194847465343,0,-86.48881,-86.48881,-22.78251,0,-0.07063381,11358.27,4225.697
238.4648,S,238.4648,0.07946475,0,1.33,0,0,40.38145,0.3019904,0,0,0,0,0.150338917903987,0.150338917903987,0,-86.47377,-86.47377,-22.78251,0,-0.07063381,11349.62,4223.419
238.5648,S,238.5648,0.0794484,0,1.33,0,0,40.38145,0.3019919,0,0,0,0,0.150480410997361,0.150480410997361,0,-86.45872,-86.45872,-22.78251,0,-0.07063381,11340.98,4221.141
238.6648,S,238.6648,0.07943206,0,1.33,0,0,40.38145,0.3019928,0,0,0,0,0.150564220230422,0.150564220230422,0,-86.44366,-86.44366,-22.78251,0,-0.07063381,11332.33,4218.862
238.7648,S,238.7648,0.0794157,0,1.33,0,0,40.38145,0.3019938,0,0,0,0,0.15065672749413,0.15065672749413,0,-86.42859,-86.42859,-22.78251,0,-0.07063381,11323.69,4216.584
238.8648,S,238.8648,0.07939935,0,1.33,0,0,40.38145,0.3019947,0,0,0,0,0.150735802933688,0.150735802933688,0,-86.41351,-86.41351,-22.78251,0,-0.07063381,11315.05,4214.306
238.9648,S,238.9648,0.07938298,0,1.33,0,0,40.38145,0.3019956,0,0,0,0,0.15080144464082,0.15080144464082,0,-86.39843,-86.39843,-22.78251,0,-0.07063381,11306.41,4212.027
239.0648,S,239.0648,0.07936662,0,1.33,0,0,40.38145,0.3019961,0,0,0,0,0.150839035155457,0.150839035155457,0,-86.38335,-86.38335,-22.78251,0,-0.07063381,11297.77,4209.749
239.1648,S,239.1648,0.07935025,0,1.33,0,0,40.38145,0.3019968,0,0,0,0,0.150892763058202,0.150892763058202,0,-86.36826,-86.36826,-22.78251,0,-0.07063381,11289.13,4207.471
239.2648,S,239.2648,0.07933389,0,1.33,0,0,40.38145,0.3019975,0,0,0,0,0.150933056837076,0.150933056837076,0,-86.35317,-86.35317,-22.78251,0,-0.07063381,11280.5,4205.192
239.3649,S,239.3649,0.07931753,0,1.33,0,0,40.38145,0.3019978,0,0,0,0,0.150945326143074,0.150945326143074,0,-86.33808,-86.33808,-22.78251,0,-0.07063381,11271.86,4202.914
239.4649,S,239.4649,0.07930115,0,1.33,0,0,40.38145,0.301998,0,0,0,0,0.150951654737447,0.150951654737447,0,-86.32298,-86.32298,-22.78251,0,-0.07063381,11263.23,4200.636
239.5649,S,239.5649,0.07928478,0,1.33,0,0,40.38145,0.3019983,0,0,0,0,0.150944564273068,0.150944564273068,0,-86.30789,-86.30789,-22.78251,0,-0.07063381,11254.6,4198.357
239.6649,S,239.6649,0.07926841,0,1.33,0,0,40.38145,0.3019986,0,0,0,0,0.150961059478767,0.150961059478767,0,-86.29279,-86.29279,-22.78251,0,-0.07063381,11245.97,4196.079
239.7649,S,239.7649,0.07925206,0,1.33,0,0,40.38145,0.3019987,0,0,0,0,0.150942086313336,0.150942086313336,0,-86.2777,-86.2777,-22.78251,0,-0.07063381,11237.34,4193.801
239.8649,S,239.8649,0.0792357,0,1.33,0,0,40.38145,0.3019988,0,0,0,0,0.150924662473841,0.150924662473841,0,-86.26261,-86.26261,-22.78251,0,-0.07063381,11228.72,4191.522
239.9649,S,239.9649,0.07921935,0,1.33,0,0,40.38145,0.3019986,0,0,0,0,0.150879288293993,0.150879288293993,0,-86.24752,-86.24752,-22.78251,0,-0.07063381,11220.09,4189.244
240.0649,S,240.0649,0.07920299,0,1.33,0,0,40.38145,0.3019986,0,0,0,0,0.150850013555434,0.150850013555434,0,-86.23244,-86.23244,-22.78251,0,-0.07063381,11211.47,4186.966
240.1649,S,240.1649,0.07918664,0,1.33,0,0,40.38145,0.3019985,0,0,0,0,0.150822300908622,0.150822300908622,0,-86.21735,-86.21735,-22.78251,0,-0.07063381,11202.85,4184.688
240.2649,S,240.2649,0.0791703,0,1.33,0,0,40.38145,0.3019982,0,0,0,0,0.150759180267059,0.150759180267059,0,-86.20227,-86.20227,-22.78251,0,-0.07063381,11194.23,4182.409
240.3649,S,240.3649,0.07915396,0,1.33,0,0,40.38145,0.301998,0,0,0,0,0.150723447771774,0.150723447771774,0,-86.18719,-86.18719,-22.78251,0,-0.07063381,11185.61,4180.131
240.4649,S,240.4649,0.07913763,0,1.33,0,0,40.38145,0.3019977,0,0,0,0,0.150656001704924,0.150656001704924,0,-86.17212,-86.17212,-22.78251,0,-0.07063381,11176.99,4177.853
240.5649,S,240.5649,0.07912131,0,1.33,0,0,40.38145,0.3019974,0,0,0,0,0.150590149227448,0.150590149227448,0,-86.15706,-86.15706,-22.78251,0,-0.07063381,11168.38,4175.574
240.6649,S,240.6649,0.07910501,0,1.33,0,0,40.38145,0.3019972,0,0,0,0,0.150525896307357,0.150525896307357,0,-86.14201,-86.14201,-22.78251,0,-0.07063381,11159.76,4173.296
240.7649,S,240.7649,0.0790887,0,1.33,0,0,40.38145,0.301997,0,0,0,0,0.150485207384598,0.150485207384598,0,-86.12697,-86.12697,-22.78251,0,-0.07063381,11151.15,4171.018
240.8649,S,240.8649,0.0790724,0,1.33,0,0,40.38145,0.3019966,0,0,0,0,0.150424163804885,0.150424163804885,0,-86.11192,-86.11192,-22.78251,0,-0.07063381,11142.54,4168.739
240.965,S,240.965,0.07905612,0,1.33,0,0,40.38145,0.3019961,0,0,0,0,0.150327797131176,0.150327797131176,0,-86.09689,-86.09689,-22.78251,0,-0.07063381,11133.93,4166.461
241.065,S,241.065,0.07903984,0,1.33,0,0,40.38145,0.3019957,0,0,0,0,0.150262499463281,0.150262499463281,0,-86.08186,-86.08186,-22.78251,0,-0.07063381,11125.32,4164.183
241.165,S,241.165,0.07902355,0,1.33,0,0,40.38145,0.3019954,0,0,0,0,0.150191327251484,0.150191327251484,0,-86.06684,-86.06684,-22.78251,0,-0.07063381,11116.71,4161.904
241.265,S,241.265,0.07900729,0,1.33,0,0,40.38145,0.301995,0,0,0,0,0.150121785145195,0.150121785145195,0,-86.05183,-86.05183,-22.78251,0,-0.07063381,11108.11,4159.626
241.365,S,241.365,0.07899104,0,1.33,0,0,40.38145,0.3019944,0,0,0,0,0.150031966569486,0.150031966569486,0,-86.03683,-86.03683,-22.78251,0,-0.07063381,11099.51,4157.348
